describe,label,image
"The image features a close-up view of a leaf with a green stem, showcasing the intricate details of the plant. The leaf is large and occupies most of the frame, with the stem running through the center. The leaf appears to be a part of a larger plant, possibly a tree, and the close-up perspective allows for a detailed examination of the plant's structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1122).jpg
"The image features a large, leafy green plant with a prominent leaf that spans across the entire frame. The leaf is filled with light, giving it a vibrant and healthy appearance. The plant is situated in a field, and the sunlight is shining on it, highlighting its beauty. The leafy plant is the main focus of the image, capturing the viewer's attention with its captivating texture and color.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (63).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a white stripe running down the center. The leaf is prominently displayed, occupying the majority of the image. The leaf's texture and color create a striking contrast with the white stripe, which adds visual interest to the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (271).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a white line running through the center. The leaf is large and occupies most of the frame, giving the viewer a detailed look at its texture and structure. The white line adds an interesting visual element to the scene, drawing attention to the leaf's unique features.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1105).jpg
"The image features a close-up view of a leaf with a long, thin, and curved stem. The leaf is green and appears to be a part of a plant or a tree. The stem is located in the center of the leaf, giving the impression of a line running through it. The leaf is large and occupies most of the image, showcasing its intricate structure and the stem's presence.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (928).jpg
"The image features a large, leafy green plant with a long, curved leaf that appears to be the main focus of the scene. The leaf is positioned in the center of the image, with its tip slightly towards the left side. The plant's leaves are arranged in a way that creates a sense of depth and dimension, giving the impression of a three-dimensional space. The leaf's shape and size make it the most prominent element in the picture.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (587).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a distinctive white stripe running through it. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf's texture and color create a visually striking scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1102).jpg
"The image features a close-up view of a leaf with a green stem. The leaf is large and appears to be a part of a plant, possibly a corn plant. The stem is visible, running through the center of the leaf, and it seems to be the main focus of the image. The leaf itself is quite large, covering a significant portion of the image, and it appears to be the main subject of the photo.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (407).jpg
"The image features a large, green leaf that appears to be a part of a plant or a piece of broccoli. The leaf is curled up and has a slightly rough texture, giving it a unique appearance. The leaf is situated in the center of the image, occupying a significant portion of the frame.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (151).jpg
"The image features a large green leaf with a long, thin, and slightly curved stem. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf's texture is visible, and it appears to be a close-up shot of the leaf, highlighting its intricate details.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (891).jpg
"The image features a large, leafy plant with green leaves that are partially obscured by the sunlight. The plant's leaves are arranged in a way that creates an interesting pattern, with some leaves appearing to be cut off or partially hidden. The plant's leaves are spread across the entire frame, creating a sense of depth and complexity in the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (497).jpg
"The image features a close-up view of a large, curved, and wavy leaf, possibly a piece of broccoli, with a green color. The leaf appears to be in a spiral shape, creating a visually interesting and dynamic scene. The leaf is the main focus of the image, occupying a significant portion of the frame.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (997).jpg
"The image features a large green leaf with a long, thin, and curved stem. The leaf is prominently displayed in the foreground, occupying a significant portion of the frame. The stem is visible, running through the center of the leaf, creating a striking contrast between the leaf and the stem. The leaf appears to be a close-up of a plant, possibly a banana tree, showcasing its unique features.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (672).jpg
